order_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total,updated_at
OI00000303,ORD0000133,PROD000037,1,48.34,0.0,48.34,2026-03-08 16:04:00
OI00000304,ORD0000133,PROD000150,2,121.83,0.0,243.66,2026-03-08 16:04:00
OI00000305,ORD0000134,PROD000110,2,112.33,0.0,224.66,2026-03-26 06:56:41
OI00000306,ORD0000135,PROD000117,4,96.57,0.0,386.28,2026-07-08 11:53:16
OI00000307,ORD0000135,PROD000042,4,358.03,0.0,1432.12,2026-07-08 11:53:16
OI00000308,ORD0000135,PROD000077,1,172.06,0.0,172.06,2026-07-08 11:53:16
OI00000309,ORD0000136,PROD000186,1,106.06,0.0,106.06,2026-04-03 06:47:35
OI00000310,ORD0000136,PROD000183,1,239.94,0.0,239.94,2026-04-03 06:47:35
OI00000311,ORD0000137,PROD000044,1,137.29,0.0,137.29,2026-04-26 03:06:04
OI00000312,ORD0000138,PROD000160,1,181.18,0.0,181.18,2026-05-04 15:35:12
OI00000313,ORD0000139,PROD000110,1,112.33,0.0,112.33,2026-02-25 09:20:05
OI00000314,ORD0000139,PROD000142,1,276.94,0.0,276.94,2026-02-25 09:20:05
OI00000315,ORD0000139,PROD000052,2,289.95,0.0,579.9,2026-02-25 09:20:05
OI00000316,ORD0000140,PROD000106,1,13.25,1.32,11.93,2026-06-23 04:32:51
OI00000317,ORD0000140,PROD000136,1,248.42,0.0,248.42,2026-06-23 04:32:51
OI00000318,ORD0000141,PROD000142,3,276.94,0.0,830.82,2026-07-25 03:45:14
OI00000319,ORD0000141,PROD000147,2,359.37,0.0,718.74,2026-07-25 03:45:14
OI00000320,ORD0000141,PROD000173,1,269.92,26.99,242.93,2026-07-25 03:45:14
OI00000321,ORD0000141,PROD000185,1,186.5,18.65,167.85,2026-07-25 03:45:14
OI00000322,ORD0000141,PROD000148,2,111.17,0.0,222.34,2026-07-25 03:45:14
OI00000323,ORD0000142,PROD000038,3,84.38,12.66,240.48,2026-07-22 00:09:36
OI00000324,ORD0000142,PROD000088,3,381.45,0.0,1144.35,2026-07-22 00:09:36
OI00000325,ORD0000142,PROD000155,1,67.32,0.0,67.32,2026-07-22 00:09:36
OI00000326,ORD0000143,PROD000129,1,280.22,0.0,280.22,2026-03-03 23:36:23
OI00000327,ORD0000144,PROD000081,1,267.87,26.79,241.08,2026-06-10 18:59:08
OI00000328,ORD0000145,PROD000114,1,36.68,0.0,36.68,2026-03-21 07:23:32
OI00000329,ORD0000146,PROD000028,1,209.71,0.0,209.71,2026-02-26 00:41:03
OI00000330,ORD0000147,PROD000183,3,239.94,0.0,719.82,2026-04-13 01:55:29
OI00000331,ORD0000147,PROD000151,1,220.37,0.0,220.37,2026-04-13 01:55:29
OI00000332,ORD0000148,PROD000138,1,154.12,0.0,154.12,2026-06-06 03:25:21
OI00000333,ORD0000148,PROD000059,1,368.8,0.0,368.8,2026-06-06 03:25:21
OI00000334,ORD0000148,PROD000200,2,107.97,0.0,215.94,2026-06-06 03:25:21
OI00000335,ORD0000148,PROD000135,1,106.79,0.0,106.79,2026-06-06 03:25:21
OI00000336,ORD0000148,PROD000031,1,62.29,9.34,52.95,2026-06-06 03:25:21
OI00000337,ORD0000149,PROD000181,1,132.65,0.0,132.65,2026-06-04 17:13:03
OI00000338,ORD0000150,PROD000073,1,9.42,0.0,9.42,2026-03-08 17:55:45
OI00000339,ORD0000151,PROD000152,2,68.44,20.53,116.35,2026-05-14 16:19:10
OI00000340,ORD0000151,PROD000196,1,135.89,13.59,122.3,2026-05-14 16:19:10
OI00000341,ORD0000152,PROD000163,1,379.9,75.98,303.92,2026-02-17 17:50:57
OI00000342,ORD0000152,PROD000175,3,395.9,0.0,1187.7,2026-02-17 17:50:57
OI00000343,ORD0000152,PROD000039,2,318.97,0.0,637.94,2026-02-17 17:50:57
OI00000344,ORD0000153,PROD000001,3,240.76,72.23,650.05,2026-03-25 19:55:20
OI00000345,ORD0000153,PROD000126,2,5.66,0.0,11.32,2026-03-25 19:55:20
OI00000346,ORD0000154,PROD000060,1,313.56,0.0,313.56,2026-02-26 08:47:12
OI00000347,ORD0000154,PROD000098,2,188.42,56.53,320.31,2026-02-26 08:47:12
OI00000348,ORD0000155,PROD000127,1,216.42,0.0,216.42,2026-02-19 03:57:19
OI00000349,ORD0000155,PROD000114,1,36.68,0.0,36.68,2026-02-19 03:57:19
OI00000350,ORD0000156,PROD000153,1,46.39,2.32,44.07,2026-03-16 08:29:27
OI00000351,ORD0000156,PROD000121,2,311.61,0.0,623.22,2026-03-16 08:29:27
OI00000352,ORD0000157,PROD000175,1,395.9,0.0,395.9,2026-07-23 10:06:05
OI00000353,ORD0000157,PROD000114,2,36.68,0.0,73.36,2026-07-23 10:06:05
OI00000354,ORD0000158,PROD000127,1,216.42,0.0,216.42,2026-06-24 06:51:02
OI00000355,ORD0000159,PROD000104,2,219.63,0.0,439.26,2026-03-19 17:50:58
OI00000356,ORD0000160,PROD000115,1,66.23,0.0,66.23,2026-04-24 17:53:57
OI00000357,ORD0000161,PROD000120,2,200.42,0.0,400.84,2026-06-28 15:47:38
OI00000358,ORD0000161,PROD000067,1,181.48,27.22,154.26,2026-06-28 15:47:38
OI00000359,ORD0000161,PROD000157,1,230.53,34.58,195.95,2026-06-28 15:47:38
OI00000360,ORD0000161,PROD000109,1,87.72,0.0,87.72,2026-06-28 15:47:38
OI00000361,ORD0000161,PROD000052,1,289.95,0.0,289.95,2026-06-28 15:47:38
OI00000362,ORD0000162,PROD000109,3,87.72,13.16,250.0,2026-04-17 01:45:51
OI00000363,ORD0000162,PROD000179,1,100.96,0.0,100.96,2026-04-17 01:45:51
OI00000364,ORD0000163,PROD000154,1,57.2,0.0,57.2,2026-02-21 09:00:40
OI00000365,ORD0000163,PROD000021,2,325.45,130.18,520.72,2026-02-21 09:00:40
OI00000366,ORD0000164,PROD000068,2,253.43,0.0,506.86,2026-05-18 00:15:41
OI00000367,ORD0000164,PROD000105,1,230.76,34.61,196.15,2026-05-18 00:15:41
OI00000368,ORD0000165,PROD000038,1,84.38,8.44,75.94,2026-07-30 03:55:06
OI00000369,ORD0000166,PROD000006,1,276.33,0.0,276.33,2026-06-21 23:23:58
OI00000370,ORD0000167,PROD000003,3,265.29,0.0,795.87,2026-04-11 03:26:24
OI00000371,ORD0000168,PROD000071,3,259.22,0.0,777.66,2026-02-25 06:21:22
OI00000372,ORD0000169,PROD000060,1,313.56,0.0,313.56,2026-02-20 19:32:48
OI00000373,ORD0000170,PROD000156,2,208.16,0.0,416.32,2026-08-11 11:17:17
OI00000374,ORD0000171,PROD000079,4,315.96,0.0,1263.84,2026-06-07 00:25:59
OI00000375,ORD0000172,PROD000117,2,96.57,0.0,193.14,2026-07-17 02:10:50
OI00000376,ORD0000172,PROD000169,1,53.52,0.0,53.52,2026-07-17 02:10:50
OI00000377,ORD0000172,PROD000077,1,172.06,0.0,172.06,2026-07-17 02:10:50
OI00000378,ORD0000172,PROD000090,1,82.64,0.0,82.64,2026-07-17 02:10:50
OI00000379,ORD0000173,PROD000031,2,62.29,0.0,124.58,2026-04-22 12:26:18
OI00000380,ORD0000173,PROD000049,1,343.12,0.0,343.12,2026-04-22 12:26:18
OI00000381,ORD0000174,PROD000003,2,265.29,0.0,530.58,2026-05-21 04:09:49
OI00000382,ORD0000175,PROD000060,1,313.56,0.0,313.56,2026-05-08 23:35:04
OI00000383,ORD0000176,PROD000090,1,82.64,0.0,82.64,2026-08-06 14:36:57
OI00000384,ORD0000177,PROD000168,1,433.94,0.0,433.94,2026-02-27 21:26:07
OI00000385,ORD0000177,PROD000107,1,128.32,6.42,121.9,2026-02-27 21:26:07
OI00000386,ORD0000178,PROD000011,1,74.18,0.0,74.18,2026-06-12 16:08:53
OI00000387,ORD0000178,PROD000095,2,317.49,0.0,634.98,2026-06-12 16:08:53
OI00000388,ORD0000178,PROD000184,1,192.54,9.63,182.91,2026-06-12 16:08:53
OI00000389,ORD0000178,PROD000005,1,219.89,0.0,219.89,2026-06-12 16:08:53
OI00000390,ORD0000179,PROD000033,1,240.82,0.0,240.82,2026-07-22 18:25:19
OI00000391,ORD0000179,PROD000104,2,219.63,0.0,439.26,2026-07-22 18:25:19
OI00000392,ORD0000179,PROD000176,4,395.87,158.35,1425.13,2026-07-22 18:25:19
OI00000393,ORD0000180,PROD000196,1,135.89,0.0,135.89,2026-04-14 09:05:12
OI00000394,ORD0000180,PROD000014,1,171.48,0.0,171.48,2026-04-14 09:05:12
OI00000395,ORD0000180,PROD000073,2,9.42,0.0,18.84,2026-04-14 09:05:12
OI00000396,ORD0000180,PROD000012,2,374.67,74.93,674.41,2026-04-14 09:05:12
OI00000397,ORD0000180,PROD000030,1,113.9,0.0,113.9,2026-04-14 09:05:12
OI00000398,ORD0000181,PROD000067,1,181.48,0.0,181.48,2026-07-16 06:57:26
OI00000399,ORD0000181,PROD000162,1,85.74,4.29,81.45,2026-07-16 06:57:26
OI00000400,ORD0000182,PROD000068,2,253.43,50.69,456.17,2026-03-09 22:49:18
OI00000401,ORD0000182,PROD000187,2,260.32,0.0,520.64,2026-03-09 22:49:18
OI00000402,ORD0000183,PROD000096,2,151.87,15.19,288.55,2026-04-11 09:42:13
OI00000403,ORD0000183,PROD000057,1,282.26,0.0,282.26,2026-04-11 09:42:13
OI00000404,ORD0000184,PROD000102,1,157.31,0.0,157.31,2026-06-11 07:09:54
OI00000405,ORD0000185,PROD000086,4,216.37,0.0,865.48,2026-04-08 07:25:12
OI00000406,ORD0000186,PROD000008,1,181.13,0.0,181.13,2026-06-12 11:47:07
OI00000407,ORD0000187,PROD000120,1,200.42,0.0,200.42,2026-03-17 19:05:22
OI00000408,ORD0000187,PROD000144,1,398.95,0.0,398.95,2026-03-17 19:05:22
OI00000409,ORD0000188,PROD000173,1,269.92,0.0,269.92,2026-06-03 09:18:12
OI00000410,ORD0000189,PROD000067,1,181.48,0.0,181.48,2026-07-29 17:07:14
OI00000411,ORD0000189,PROD000017,3,177.67,0.0,533.01,2026-07-29 17:07:14
OI00000412,ORD0000190,PROD000056,1,23.5,0.0,23.5,2026-05-26 19:14:46
OI00000413,ORD0000191,PROD000196,2,135.89,0.0,271.78,2026-02-16 22:11:32
OI00000414,ORD0000191,PROD000067,1,181.48,0.0,181.48,2026-02-16 22:11:32
OI00000415,ORD0000191,PROD000046,4,353.88,0.0,1415.52,2026-02-16 22:11:32
OI00000416,ORD0000191,PROD000089,1,270.52,0.0,270.52,2026-02-16 22:11:32
OI00000417,ORD0000192,PROD000135,1,106.79,10.68,96.11,2026-03-05 11:43:48
OI00000418,ORD0000192,PROD000164,1,179.02,0.0,179.02,2026-03-05 11:43:48
OI00000419,ORD0000193,PROD000026,2,165.8,0.0,331.6,2026-08-10 04:53:14
OI00000420,ORD0000193,PROD000027,1,174.59,0.0,174.59,2026-08-10 04:53:14
OI00000421,ORD0000193,PROD000085,1,36.94,0.0,36.94,2026-08-10 04:53:14
OI00000422,ORD0000194,PROD000169,1,53.52,0.0,53.52,2026-06-13 02:52:22
OI00000423,ORD0000194,PROD000137,2,16.14,0.0,32.28,2026-06-13 02:52:22
OI00000424,ORD0000194,PROD000030,1,113.9,0.0,113.9,2026-06-13 02:52:22
OI00000425,ORD0000195,PROD000023,1,69.84,10.48,59.36,2026-06-23 15:15:36
OI00000426,ORD0000196,PROD000193,1,322.33,0.0,322.33,2026-04-28 13:43:34
OI00000427,ORD0000197,PROD000033,1,240.82,12.04,228.78,2026-04-28 06:12:02
OI00000428,ORD0000197,PROD000120,1,200.42,0.0,200.42,2026-04-28 06:12:02
OI00000429,ORD0000197,PROD000127,1,216.42,21.64,194.78,2026-04-28 06:12:02
OI00000430,ORD0000198,PROD000081,1,267.87,0.0,267.87,2026-08-10 09:33:18
OI00000431,ORD0000199,PROD000120,1,200.42,10.02,190.4,2026-04-10 18:52:37
OI00000432,ORD0000200,PROD000023,2,69.84,0.0,139.68,2026-03-24 05:56:18
OI00000433,ORD0000201,PROD000099,2,244.63,0.0,489.26,2026-06-05 21:58:05
OI00000434,ORD0000201,PROD000069,1,332.4,49.86,282.54,2026-06-05 21:58:05
OI00000435,ORD0000202,PROD000037,1,48.34,0.0,48.34,2026-05-05 00:19:11
OI00000436,ORD0000202,PROD000194,1,99.76,0.0,99.76,2026-05-05 00:19:11
OI00000437,ORD0000202,PROD000055,1,324.24,32.42,291.82,2026-05-05 00:19:11
OI00000438,ORD0000203,PROD000124,2,396.34,0.0,792.68,2026-04-03 21:50:56
OI00000439,ORD0000204,PROD000158,4,391.88,0.0,1567.52,2026-05-18 20:22:27
OI00000440,ORD0000204,PROD000007,2,255.16,0.0,510.32,2026-05-18 20:22:27
OI00000441,ORD0000205,PROD000014,2,171.48,0.0,342.96,2026-04-20 14:32:23
OI00000442,ORD0000205,PROD000109,2,87.72,0.0,175.44,2026-04-20 14:32:23
OI00000443,ORD0000205,PROD000034,2,376.06,0.0,752.12,2026-04-20 14:32:23
OI00000444,ORD0000205,PROD000112,1,76.78,15.36,61.42,2026-04-20 14:32:23
OI00000445,ORD0000206,PROD000033,2,240.82,0.0,481.64,2026-07-18 22:52:18
OI00000446,ORD0000206,PROD000164,1,179.02,0.0,179.02,2026-07-18 22:52:18
OI00000447,ORD0000206,PROD000192,2,122.14,0.0,244.28,2026-07-18 22:52:18
OI00000448,ORD0000206,PROD000144,1,398.95,0.0,398.95,2026-07-18 22:52:18
OI00000449,ORD0000207,PROD000031,1,62.29,6.23,56.06,2026-05-05 08:19:46
OI00000450,ORD0000207,PROD000018,1,6.39,0.0,6.39,2026-05-05 08:19:46
OI00000451,ORD0000207,PROD000001,1,240.76,0.0,240.76,2026-05-05 08:19:46
OI00000452,ORD0000208,PROD000066,1,424.54,0.0,424.54,2026-05-27 11:59:07
OI00000453,ORD0000208,PROD000154,1,57.2,0.0,57.2,2026-05-27 11:59:07
OI00000454,ORD0000208,PROD000073,1,9.42,0.0,9.42,2026-05-27 11:59:07
OI00000455,ORD0000208,PROD000174,2,225.67,0.0,451.34,2026-05-27 11:59:07
OI00000456,ORD0000208,PROD000194,1,99.76,0.0,99.76,2026-05-27 11:59:07
OI00000457,ORD0000209,PROD000109,2,87.72,0.0,175.44,2026-06-19 03:18:42
OI00000458,ORD0000209,PROD000107,2,128.32,0.0,256.64,2026-06-19 03:18:42
OI00000459,ORD0000209,PROD000198,1,307.49,0.0,307.49,2026-06-19 03:18:42
OI00000460,ORD0000210,PROD000099,1,244.63,48.93,195.7,2026-07-14 20:02:41
OI00000461,ORD0000210,PROD000037,1,48.34,4.83,43.51,2026-07-14 20:02:41
OI00000462,ORD0000210,PROD000132,1,86.93,0.0,86.93,2026-07-14 20:02:41
OI00000463,ORD0000210,PROD000129,2,280.22,0.0,560.44,2026-07-14 20:02:41
OI00000464,ORD0000211,PROD000037,2,48.34,0.0,96.68,2026-08-03 10:22:41
OI00000465,ORD0000211,PROD000079,3,315.96,0.0,947.88,2026-08-03 10:22:41
OI00000466,ORD0000212,PROD000143,1,293.11,0.0,293.11,2026-06-18 13:30:38
OI00000467,ORD0000212,PROD000187,1,260.32,0.0,260.32,2026-06-18 13:30:38
OI00000468,ORD0000212,PROD000149,1,259.04,12.95,246.09,2026-06-18 13:30:38
OI00000469,ORD0000213,PROD000193,1,322.33,0.0,322.33,2026-02-22 09:46:10
OI00000470,ORD0000213,PROD000135,2,106.79,21.36,192.22,2026-02-22 09:46:10
OI00000471,ORD0000214,PROD000070,1,251.87,12.59,239.28,2026-03-14 15:46:57
OI00000472,ORD0000215,PROD000126,1,5.66,1.13,4.53,2026-05-21 15:40:53
OI00000473,ORD0000216,PROD000044,1,137.29,0.0,137.29,2026-04-07 23:16:31
OI00000474,ORD0000217,PROD000037,3,48.34,0.0,145.02,2026-03-09 05:01:40
OI00000475,ORD0000218,PROD000057,1,282.26,0.0,282.26,2026-07-06 16:04:21
OI00000476,ORD0000219,PROD000105,1,230.76,0.0,230.76,2026-07-23 00:54:08
OI00000477,ORD0000219,PROD000019,1,64.3,0.0,64.3,2026-07-23 00:54:08
OI00000478,ORD0000220,PROD000070,3,251.87,0.0,755.61,2026-02-28 21:34:21
OI00000479,ORD0000220,PROD000108,1,87.18,0.0,87.18,2026-02-28 21:34:21
OI00000480,ORD0000220,PROD000100,1,125.62,0.0,125.62,2026-02-28 21:34:21
OI00000481,ORD0000220,PROD000018,2,6.39,0.0,12.78,2026-02-28 21:34:21
OI00000482,ORD0000221,PROD000009,1,247.91,0.0,247.91,2026-07-06 07:57:07
OI00000483,ORD0000221,PROD000095,2,317.49,0.0,634.98,2026-07-06 07:57:07
OI00000484,ORD0000221,PROD000116,1,33.83,0.0,33.83,2026-07-06 07:57:07
OI00000485,ORD0000222,PROD000010,3,238.36,0.0,715.08,2026-08-05 08:15:31
OI00000486,ORD0000222,PROD000097,2,119.02,0.0,238.04,2026-08-05 08:15:31
OI00000487,ORD0000222,PROD000019,1,64.3,9.64,54.66,2026-08-05 08:15:31
OI00000488,ORD0000223,PROD000085,1,36.94,0.0,36.94,2026-02-25 13:02:31
OI00000489,ORD0000223,PROD000063,2,61.43,6.14,116.72,2026-02-25 13:02:31
OI00000490,ORD0000224,PROD000105,2,230.76,0.0,461.52,2026-05-25 16:43:47
OI00000491,ORD0000225,PROD000121,3,311.61,0.0,934.83,2026-03-23 08:28:07
OI00000492,ORD0000226,PROD000004,3,71.87,0.0,215.61,2026-02-19 07:26:47
OI00000493,ORD0000227,PROD000186,3,106.06,63.64,254.54,2026-02-28 15:28:11
OI00000494,ORD0000228,PROD000154,1,57.2,0.0,57.2,2026-05-27 00:42:07
OI00000495,ORD0000229,PROD000068,2,253.43,0.0,506.86,2026-04-14 13:45:19
OI00000496,ORD0000229,PROD000149,1,259.04,25.9,233.14,2026-04-14 13:45:19
OI00000497,ORD0000229,PROD000075,2,10.1,0.0,20.2,2026-04-14 13:45:19
OI00000498,ORD0000229,PROD000090,1,82.64,0.0,82.64,2026-04-14 13:45:19
OI00000499,ORD0000230,PROD000038,2,84.38,0.0,168.76,2026-04-15 03:47:35
OI00000500,ORD0000230,PROD000010,1,238.36,0.0,238.36,2026-04-15 03:47:35
OI00000501,ORD0000230,PROD000066,1,424.54,0.0,424.54,2026-04-15 03:47:35
OI00000502,ORD0000231,PROD000005,1,219.89,0.0,219.89,2026-05-24 23:52:05
OI00000503,ORD0000231,PROD000106,1,13.25,0.0,13.25,2026-05-24 23:52:05
OI00000504,ORD0000232,PROD000095,2,317.49,0.0,634.98,2026-03-01 14:19:02
OI00000505,ORD0000232,PROD000074,2,260.67,0.0,521.34,2026-03-01 14:19:02
OI00000506,ORD0000232,PROD000168,1,433.94,0.0,433.94,2026-03-01 14:19:02
OI00000507,ORD0000232,PROD000060,2,313.56,0.0,627.12,2026-03-01 14:19:02
OI00000508,ORD0000233,PROD000160,1,181.18,27.18,154.0,2026-05-27 15:59:43
OI00000509,ORD0000233,PROD000147,1,359.37,71.87,287.5,2026-05-27 15:59:43
OI00000510,ORD0000234,PROD000083,1,119.55,0.0,119.55,2026-02-17 22:51:43
OI00000511,ORD0000234,PROD000095,1,317.49,0.0,317.49,2026-02-17 22:51:43
OI00000512,ORD0000234,PROD000161,2,310.12,31.01,589.23,2026-02-17 22:51:43
OI00000513,ORD0000235,PROD000005,1,219.89,0.0,219.89,2026-03-18 21:36:42
OI00000514,ORD0000235,PROD000123,1,410.86,0.0,410.86,2026-03-18 21:36:42
OI00000515,ORD0000236,PROD000123,1,410.86,0.0,410.86,2026-06-01 06:37:05
OI00000516,ORD0000236,PROD000049,1,343.12,0.0,343.12,2026-06-01 06:37:05
OI00000517,ORD0000236,PROD000073,1,9.42,0.0,9.42,2026-06-01 06:37:05
OI00000518,ORD0000236,PROD000078,1,44.16,0.0,44.16,2026-06-01 06:37:05
OI00000519,ORD0000236,PROD000140,3,156.23,0.0,468.69,2026-06-01 06:37:05
OI00000520,ORD0000237,PROD000012,1,374.67,0.0,374.67,2026-04-13 10:45:16
OI00000521,ORD0000237,PROD000170,1,39.7,0.0,39.7,2026-04-13 10:45:16
OI00000522,ORD0000238,PROD000080,1,288.18,0.0,288.18,2026-04-09 18:36:23
OI00000523,ORD0000238,PROD000038,1,84.38,16.88,67.5,2026-04-09 18:36:23
OI00000524,ORD0000239,PROD000040,3,202.37,0.0,607.11,2026-05-21 11:18:39
OI00000525,ORD0000240,PROD000060,1,313.56,0.0,313.56,2026-05-08 09:45:49
OI00000526,ORD0000240,PROD000105,1,230.76,46.15,184.61,2026-05-08 09:45:49
OI00000527,ORD0000240,PROD000164,1,179.02,0.0,179.02,2026-05-08 09:45:49
OI00000528,ORD0000241,PROD000150,1,121.83,0.0,121.83,2026-07-10 21:36:40
OI00000529,ORD0000241,PROD000014,1,171.48,0.0,171.48,2026-07-10 21:36:40
OI00000530,ORD0000241,PROD000173,2,269.92,0.0,539.84,2026-07-10 21:36:40
OI00000531,ORD0000242,PROD000031,1,62.29,9.34,52.95,2026-04-20 06:49:23
OI00000532,ORD0000242,PROD000197,1,191.33,0.0,191.33,2026-04-20 06:49:23
OI00000533,ORD0000242,PROD000067,1,181.48,0.0,181.48,2026-04-20 06:49:23
OI00000534,ORD0000243,PROD000034,1,376.06,37.61,338.45,2026-06-19 22:14:28
OI00000535,ORD0000243,PROD000152,2,68.44,0.0,136.88,2026-06-19 22:14:28
OI00000536,ORD0000244,PROD000039,1,318.97,31.9,287.07,2026-04-30 17:20:07
OI00000537,ORD0000244,PROD000162,1,85.74,0.0,85.74,2026-04-30 17:20:07
OI00000538,ORD0000245,PROD000034,1,376.06,0.0,376.06,2026-03-31 07:26:16
OI00000539,ORD0000245,PROD000009,1,247.91,0.0,247.91,2026-03-31 07:26:16
OI00000540,ORD0000245,PROD000120,1,200.42,0.0,200.42,2026-03-31 07:26:16
OI00000541,ORD0000246,PROD000095,1,317.49,0.0,317.49,2026-03-20 03:44:35
OI00000542,ORD0000247,PROD000121,2,311.61,0.0,623.22,2026-03-06 23:58:22
OI00000543,ORD0000247,PROD000082,2,49.54,0.0,99.08,2026-03-06 23:58:22
OI00000544,ORD0000247,PROD000136,2,248.42,0.0,496.84,2026-03-06 23:58:22
OI00000545,ORD0000248,PROD000048,1,312.1,0.0,312.1,2026-07-18 03:23:43
OI00000546,ORD0000249,PROD000149,1,259.04,25.9,233.14,2026-03-10 17:19:31
OI00000547,ORD0000249,PROD000163,1,379.9,0.0,379.9,2026-03-10 17:19:31
OI00000548,ORD0000250,PROD000162,1,85.74,0.0,85.74,2026-03-23 10:52:47
OI00000549,ORD0000250,PROD000175,1,395.9,0.0,395.9,2026-03-23 10:52:47
OI00000550,ORD0000251,PROD000038,1,84.38,0.0,84.38,2026-04-12 23:18:58
OI00000551,ORD0000251,PROD000026,1,165.8,0.0,165.8,2026-04-12 23:18:58
OI00000552,ORD0000251,PROD000056,1,23.5,2.35,21.15,2026-04-12 23:18:58
OI00000553,ORD0000252,PROD000161,1,310.12,0.0,310.12,2026-04-04 11:31:53
OI00000554,ORD0000253,PROD000140,4,156.23,0.0,624.92,2026-05-01 00:45:45
OI00000555,ORD0000253,PROD000074,1,260.67,0.0,260.67,2026-05-01 00:45:45
OI00000556,ORD0000253,PROD000023,1,69.84,3.49,66.35,2026-05-01 00:45:45
OI00000557,ORD0000253,PROD000037,2,48.34,0.0,96.68,2026-05-01 00:45:45
OI00000558,ORD0000254,PROD000010,1,238.36,11.92,226.44,2026-04-26 00:40:47
OI00000559,ORD0000254,PROD000120,2,200.42,40.08,360.76,2026-04-26 00:40:47
OI00000560,ORD0000254,PROD000027,1,174.59,0.0,174.59,2026-04-26 00:40:47
OI00000561,ORD0000254,PROD000148,1,111.17,0.0,111.17,2026-04-26 00:40:47
OI00000562,ORD0000255,PROD000080,2,288.18,0.0,576.36,2026-08-08 01:16:30
OI00000563,ORD0000255,PROD000035,1,197.66,0.0,197.66,2026-08-08 01:16:30
OI00000564,ORD0000255,PROD000053,1,381.96,0.0,381.96,2026-08-08 01:16:30
OI00000565,ORD0000256,PROD000180,1,443.88,0.0,443.88,2026-07-22 16:45:11
OI00000566,ORD0000256,PROD000164,1,179.02,26.85,152.17,2026-07-22 16:45:11
OI00000567,ORD0000257,PROD000137,1,16.14,0.0,16.14,2026-04-16 14:42:31
OI00000568,ORD0000257,PROD000083,3,119.55,17.93,340.72,2026-04-16 14:42:31
OI00000569,ORD0000258,PROD000090,1,82.64,0.0,82.64,2026-06-09 03:15:42
OI00000570,ORD0000258,PROD000188,2,114.4,11.44,217.36,2026-06-09 03:15:42
OI00000571,ORD0000259,PROD000060,3,313.56,47.03,893.65,2026-06-19 20:26:43
OI00000572,ORD0000260,PROD000073,1,9.42,0.0,9.42,2026-05-09 14:43:20
OI00000573,ORD0000260,PROD000014,1,171.48,8.57,162.91,2026-05-09 14:43:20
OI00000574,ORD0000261,PROD000030,1,113.9,0.0,113.9,2026-06-01 07:36:56
OI00000575,ORD0000261,PROD000175,1,395.9,0.0,395.9,2026-06-01 07:36:56
OI00000576,ORD0000261,PROD000174,2,225.67,0.0,451.34,2026-06-01 07:36:56
OI00000577,ORD0000262,PROD000152,1,68.44,0.0,68.44,2026-05-16 02:49:35
OI00000578,ORD0000263,PROD000069,3,332.4,0.0,997.2,2026-04-15 06:51:10
OI00000579,ORD0000264,PROD000085,1,36.94,0.0,36.94,2026-06-30 23:32:25
OI00000580,ORD0000265,PROD000077,3,172.06,0.0,516.18,2026-02-24 12:47:07
OI00000581,ORD0000266,PROD000040,2,202.37,20.24,384.5,2026-08-13 21:46:26
OI00000582,ORD0000266,PROD000026,1,165.8,0.0,165.8,2026-08-13 21:46:26
OI00000583,ORD0000267,PROD000027,4,174.59,0.0,698.36,2026-05-09 04:32:47
OI00000584,ORD0000267,PROD000074,1,260.67,0.0,260.67,2026-05-09 04:32:47
OI00000585,ORD0000268,PROD000005,4,219.89,0.0,879.56,2026-07-10 08:30:18
OI00000586,ORD0000269,PROD000125,1,169.29,0.0,169.29,2026-07-03 22:06:28
OI00000587,ORD0000269,PROD000103,1,30.32,1.52,28.8,2026-07-03 22:06:28
OI00000588,ORD0000269,PROD000136,4,248.42,0.0,993.68,2026-07-03 22:06:28
OI00000589,ORD0000270,PROD000148,1,111.17,0.0,111.17,2026-06-21 20:15:05
OI00000590,ORD0000270,PROD000160,1,181.18,0.0,181.18,2026-06-21 20:15:05
OI00000591,ORD0000270,PROD000065,2,459.64,0.0,919.28,2026-06-21 20:15:05
OI00000592,ORD0000271,PROD000154,4,57.2,0.0,228.8,2026-07-18 16:55:00
OI00000593,ORD0000271,PROD000141,1,54.3,0.0,54.3,2026-07-18 16:55:00
OI00000594,ORD0000271,PROD000089,1,270.52,0.0,270.52,2026-07-18 16:55:00
OI00000595,ORD0000272,PROD000033,1,240.82,0.0,240.82,2026-03-13 06:44:04
OI00000596,ORD0000273,PROD000155,1,67.32,0.0,67.32,2026-02-26 09:31:10
OI00000597,ORD0000274,PROD000104,1,219.63,0.0,219.63,2026-05-02 05:59:56
OI00000598,ORD0000275,PROD000133,1,7.24,0.0,7.24,2026-08-10 10:51:39
OI00000599,ORD0000275,PROD000130,2,251.9,100.76,403.04,2026-08-10 10:51:39
OI00000600,ORD0000276,PROD000040,1,202.37,40.47,161.9,2026-03-28 17:45:53
OI00000601,ORD0000276,PROD000133,1,7.24,0.0,7.24,2026-03-28 17:45:53
OI00000602,ORD0000277,PROD000098,2,188.42,37.68,339.16,2026-07-04 02:21:06
OI00000603,ORD0000278,PROD000103,3,30.32,0.0,90.96,2026-02-19 17:17:18
OI00000604,ORD0000278,PROD000177,2,200.82,0.0,401.64,2026-02-19 17:17:18
OI00000605,ORD0000278,PROD000112,1,76.78,0.0,76.78,2026-02-19 17:17:18
